2018-12-05T10:16:18.890Z INFO   - Saw 1 messages before logger start
2018-12-05T10:16:19.057Z INFO  location-service-lib (LocationServiceImpl.scala 152) - Resolving location for connection: [McsAssembly-assembly-akka] within 3000 seconds
2018-12-05T10:16:19.082Z INFO  location-service-lib (LocationServiceImpl.scala 144) - Finding location for connection: [McsAssembly-assembly-akka]
SimulationMode command response is : Completed(Id(74d6b3d5-a2ef-4fe7-a5a8-1dc354702075)) total time taken is : 111
2018-12-05T10:16:19.166Z INFO  location-service-lib (LocationServiceImpl.scala 152) - Resolving location for connection: [McsAssembly-assembly-akka] within 3000 seconds
2018-12-05T10:16:19.166Z INFO  location-service-lib (LocationServiceImpl.scala 144) - Finding location for connection: [McsAssembly-assembly-akka]
Startup command response is : Accepted(Id(9f623141-48e8-4702-af6e-a3a0927bc464)) total time taken is : 9
2018-12-05T10:16:19.176Z INFO  location-service-lib (LocationServiceImpl.scala 152) - Resolving location for connection: [McsAssembly-assembly-akka] within 3000 seconds
2018-12-05T10:16:19.176Z INFO  location-service-lib (LocationServiceImpl.scala 144) - Finding location for connection: [McsAssembly-assembly-akka]
Datum command response is : Completed(Id(0a36d30c-7683-428c-b078-d1d9c6b12cae)) total time taken is : 35
2018-12-05T10:16:19.210Z INFO  location-service-lib (LocationServiceImpl.scala 152) - Resolving location for connection: [McsAssembly-assembly-akka] within 3000 seconds
2018-12-05T10:16:19.210Z INFO  location-service-lib (LocationServiceImpl.scala 144) - Finding location for connection: [McsAssembly-assembly-akka]
Follow command response is : Completed(Id(72d86b47-0e16-473e-9357-160c4f08abfa)) total time taken is : 27
2018-12-05T10:16:19.237Z INFO  location-service-lib (LocationServiceImpl.scala 152) - Resolving location for connection: [McsAssembly-assembly-akka] within 3000 seconds
2018-12-05T10:16:19.238Z INFO  location-service-lib (LocationServiceImpl.scala 144) - Finding location for connection: [McsAssembly-assembly-akka]
Dummy immediate command Response is : Completed(Id(6f5b360f-7079-49a5-a652-34bc1fc0cc8c)) total time taken is : 12
2018-12-05T10:16:19.250Z INFO  location-service-lib (LocationServiceImpl.scala 152) - Resolving location for connection: [McsAssembly-assembly-akka] within 3000 seconds
2018-12-05T10:16:19.250Z INFO  location-service-lib (LocationServiceImpl.scala 144) - Finding location for connection: [McsAssembly-assembly-akka]
Dummy Long Command Response is : Completed(Id(5662eeb3-eafe-4dab-a75f-4c9d7b7d68dd)) total time taken is : 8
===========================================Command set completed =============================================================================
 ** Started subscribing Events from Assembly ** 
2018-12-05T10:16:19.257Z INFO  location-service-lib (LocationServiceImpl.scala 152) - Resolving location for connection: [McsAssembly-assembly-akka] within 3000 seconds
2018-12-05T10:16:19.257Z INFO  location-service-lib (LocationServiceImpl.scala 144) - Finding location for connection: [McsAssembly-assembly-akka]
2018-12-05T10:16:19.462Z INFO  location-service-lib (LocationServiceImpl.scala 152) - Resolving location for connection: [EventServer-service-tcp] within 5 seconds
2018-12-05T10:16:19.463Z INFO  location-service-lib (LocationServiceImpl.scala 144) - Finding location for connection: [EventServer-service-tcp]
2018-12-05T10:16:19.476Z INFO  event-service-lib (RedisSubscriber.scala 51) - Subscribing to event keys: Set(tmt.tcs.mcsA.CurrentPosition)
2018-12-05T10:16:19.504Z INFO  event-service-lib (RedisSubscriber.scala 113) - Fetching event key: tmt.tcs.mcsA.CurrentPosition
2018-12-05T10:16:19.581Z INFO  event-service-lib (RedisSubscriber.scala 51) - Subscribing to event keys: Set(tmt.tcs.mcsA.Health)
2018-12-05T10:16:19.587Z INFO  event-service-lib (RedisSubscriber.scala 113) - Fetching event key: tmt.tcs.mcsA.Health
2018-12-05T10:16:19.592Z INFO  event-service-lib (RedisSubscriber.scala 51) - Subscribing to event keys: Set(tmt.tcs.mcs.dummyEvent.DummyEventState)
2018-12-05T10:16:19.592Z INFO  event-service-lib (RedisSubscriber.scala 113) - Fetching event key: tmt.tcs.mcs.dummyEvent.DummyEventState
Health, 1544004898998, 1544004899000, 1544004899000, 1544004980038
Health, 1544004980190, 1544004980191, 1544004980191, 1544004980194
Health, 1544004981191, 1544004981192, 1544004981192, 1544004981193
Health, 1544004982192, 1544004982192, 1544004982192, 1544004982193
Health, 1544004983192, 1544004983192, 1544004983192, 1544004983193
Health, 1544004984192, 1544004984192, 1544004984193, 1544004984194
Health, 1544004985192, 1544004985193, 1544004985193, 1544004985194
Health, 1544004986193, 1544004986193, 1544004986193, 1544004986194
Health, 1544004987193, 1544004987193, 1544004987193, 1544004987194
Health, 1544004988193, 1544004988193, 1544004988194, 1544004988194
Health, 1544004989194, 1544004989194, 1544004989194, 1544004989195
Health, 1544004990194, 1544004990194, 1544004990194, 1544004990195
Health, 1544004991194, 1544004991194, 1544004991194, 1544004991195
Health, 1544004992194, 1544004992195, 1544004992195, 1544004992195
Health, 1544004993195, 1544004993195, 1544004993195, 1544004993196
Health, 1544004994195, 1544004994195, 1544004994195, 1544004994196
Health, 1544004995195, 1544004995196, 1544004995196, 1544004995197
Health, 1544004996196, 1544004996196, 1544004996196, 1544004996197
Health, 1544004997196, 1544004997196, 1544004997196, 1544004997197
Health, 1544004998196, 1544004998196, 1544004998197, 1544004998197
Health, 1544004999196, 1544004999197, 1544004999197, 1544004999197
Health, 1544005000197, 1544005000197, 1544005000197, 1544005000198
Health, 1544005001197, 1544005001197, 1544005001197, 1544005001198
Health, 1544005002197, 1544005002198, 1544005002198, 1544005002199
Health, 1544005003198, 1544005003198, 1544005003198, 1544005003198
Health, 1544005004198, 1544005004198, 1544005004198, 1544005004199
Health, 1544005005198, 1544005005198, 1544005005199, 1544005005199
Health, 1544005006198, 1544005006199, 1544005006199, 1544005006199
Health, 1544005007199, 1544005007199, 1544005007199, 1544005007200
Health, 1544005008199, 1544005008199, 1544005008199, 1544005008200
Health, 1544005009199, 1544005009199, 1544005009199, 1544005009200
Health, 1544005010199, 1544005010200, 1544005010200, 1544005010200
Health, 1544005011200, 1544005011200, 1544005011200, 1544005011201
Health, 1544005012200, 1544005012200, 1544005012200, 1544005012201
Health, 1544005013200, 1544005013200, 1544005013200, 1544005013201
Health, 1544005014200, 1544005014201, 1544005014201, 1544005014201
Health, 1544005015201, 1544005015201, 1544005015201, 1544005015202
Health, 1544005016201, 1544005016201, 1544005016201, 1544005016202
Health, 1544005017201, 1544005017201, 1544005017201, 1544005017202
Health, 1544005018201, 1544005018202, 1544005018202, 1544005018202
Health, 1544005019202, 1544005019202, 1544005019202, 1544005019204
Health, 1544005020202, 1544005020202, 1544005020202, 1544005020203
Health, 1544005021202, 1544005021203, 1544005021203, 1544005021203
Health, 1544005022203, 1544005022203, 1544005022203, 1544005022204
Health, 1544005023203, 1544005023203, 1544005023203, 1544005023204
Health, 1544005024203, 1544005024203, 1544005024203, 1544005024204
Health, 1544005025203, 1544005025204, 1544005025204, 1544005025204
Health, 1544005026204, 1544005026204, 1544005026204, 1544005026205
Health, 1544005027204, 1544005027204, 1544005027204, 1544005027205
Health, 1544005028204, 1544005028204, 1544005028204, 1544005028205
Health, 1544005029204, 1544005029205, 1544005029205, 1544005029205
Health, 1544005030205, 1544005030205, 1544005030205, 1544005030206
Health, 1544005031205, 1544005031205, 1544005031205, 1544005031206
Health, 1544005032205, 1544005032205, 1544005032206, 1544005032206
Health, 1544005033206, 1544005033206, 1544005033206, 1544005033207
Health, 1544005034206, 1544005034206, 1544005034206, 1544005034207
Health, 1544005035206, 1544005035206, 1544005035206, 1544005035207
Health, 1544005036206, 1544005036207, 1544005036207, 1544005036207
Health, 1544005037207, 1544005037207, 1544005037207, 1544005037207
Health, 1544005038207, 1544005038207, 1544005038207, 1544005038208
Health, 1544005039207, 1544005039207, 1544005039207, 1544005039208
Health, 1544005040207, 1544005040207, 1544005040208, 1544005040208
Health, 1544005041208, 1544005041208, 1544005041208, 1544005041210
