
2018-11-29T13:22:11.986Z INFO  location-service-lib (LocationServiceImpl.scala 152) - Resolving location for connection: [McsAssembly-assembly-akka] within 3000 seconds
2018-11-29T13:22:11.986Z INFO  location-service-lib (LocationServiceImpl.scala 144) - Finding location for connection: [McsAssembly-assembly-akka]
2018-11-29T13:22:13.137Z INFO  location-service-lib (LocationServiceImpl.scala 152) - Resolving location for connection: [EventServer-service-tcp] within 5 seconds
2018-11-29T13:22:13.137Z INFO  location-service-lib (LocationServiceImpl.scala 144) - Finding location for connection: [EventServer-service-tcp]
2018-11-29T13:22:13.187Z INFO  event-service-lib (RedisSubscriber.scala 51) - Subscribing to event keys: Set(tmt.tcs.mcsA.CurrentPosition)
2018-11-29T13:22:13.284Z INFO  event-service-lib (RedisSubscriber.scala 113) - Fetching event key: tmt.tcs.mcsA.CurrentPosition
2018-11-29T13:22:13.825Z INFO  event-service-lib (RedisSubscriber.scala 51) - Subscribing to event keys: Set(tmt.tcs.mcsA.Health)
2018-11-29T13:22:13.826Z INFO  event-service-lib (RedisSubscriber.scala 113) - Fetching event key: tmt.tcs.mcsA.Health
2018-11-29T13:22:13.838Z INFO  event-service-lib (RedisSubscriber.scala 51) - Subscribing to event keys: Set(tmt.tcs.mcs.dummyEvent.DummyEventState)
2018-11-29T13:22:13.843Z INFO  event-service-lib (RedisSubscriber.scala 113) - Fetching event key: tmt.tcs.mcs.dummyEvent.DummyEventState
Health, 1543497733838, 1543497733839, 1543497733841, 1543497734576
Health, 1543497734838, 1543497734839, 1543497734841, 1543497734847
Health, 1543497735839, 1543497735839, 1543497735840, 1543497735843
Health, 1543497736840, 1543497736840, 1543497736840, 1543497736843
Health, 1543497737840, 1543497737840, 1543497737840, 1543497737845
Health, 1543497738840, 1543497738841, 1543497738841, 1543497738842
Health, 1543497739841, 1543497739841, 1543497739841, 1543497739842
Health, 1543497740841, 1543497740841, 1543497740841, 1543497740842
Health, 1543497741841, 1543497741841, 1543497741841, 1543497741842
Health, 1543497742841, 1543497742841, 1543497742841, 1543497742842
Health, 1543497743841, 1543497743842, 1543497743842, 1543497743843
Health, 1543497744842, 1543497744842, 1543497744842, 1543497744843
Health, 1543497745842, 1543497745842, 1543497745842, 1543497745843
Health, 1543497746842, 1543497746842, 1543497746842, 1543497746843
Health, 1543497747842, 1543497747842, 1543497747842, 1543497747843
Health, 1543497748842, 1543497748842, 1543497748842, 1543497748843
Health, 1543497749842, 1543497749843, 1543497749843, 1543497749844
Health, 1543497750843, 1543497750843, 1543497750843, 1543497750844
Health, 1543497751843, 1543497751843, 1543497751843, 1543497751844
Health, 1543497752843, 1543497752843, 1543497752843, 1543497752844
Health, 1543497753843, 1543497753843, 1543497753844, 1543497753845
Health, 1543497754843, 1543497754843, 1543497754844, 1543497754844
Health, 1543497755844, 1543497755844, 1543497755844, 1543497755844
Health, 1543497756844, 1543497756844, 1543497756844, 1543497756845
Health, 1543497757844, 1543497757844, 1543497757844, 1543497757845
Health, 1543497758844, 1543497758844, 1543497758844, 1543497758845
Health, 1543497759844, 1543497759844, 1543497759844, 1543497759845
Health, 1543497760844, 1543497760844, 1543497760845, 1543497760845
Health, 1543497761845, 1543497761845, 1543497761845, 1543497761846
