2018-11-26T12:03:50.933Z INFO   - Saw 1 messages before logger start
[33m2018-11-26T12:03:48.466Z WARN :akka  - Don't use auto-down feature of Akka Cluster in production. See 'Auto-downing (DO NOT USE)' section of Akka Cluster documentation.[0m
2018-11-26T12:03:51.122Z INFO  location-service-lib (LocationServiceImpl.scala 152) - Resolving location for connection: [McsAssembly-assembly-akka] within 3000 seconds
2018-11-26T12:03:51.129Z INFO  location-service-lib (LocationServiceImpl.scala 144) - Finding location for connection: [McsAssembly-assembly-akka]
SimulationMode command response is : Completed(Id(d27cc022-7892-41bd-971a-56a122badbc9))
2018-11-26T12:03:51.242Z INFO  location-service-lib (LocationServiceImpl.scala 152) - Resolving location for connection: [McsAssembly-assembly-akka] within 3000 seconds
2018-11-26T12:03:51.242Z INFO  location-service-lib (LocationServiceImpl.scala 144) - Finding location for connection: [McsAssembly-assembly-akka]
Startup command response is : Accepted(Id(bf7754cb-f157-431a-8976-6ab26788286f))
2018-11-26T12:03:51.261Z INFO  location-service-lib (LocationServiceImpl.scala 152) - Resolving location for connection: [McsAssembly-assembly-akka] within 3000 seconds
2018-11-26T12:03:51.261Z INFO  location-service-lib (LocationServiceImpl.scala 144) - Finding location for connection: [McsAssembly-assembly-akka]
Datum command response is : Completed(Id(f08533e2-febb-479e-8396-5068ac365cb4))
2018-11-26T12:03:51.309Z INFO  location-service-lib (LocationServiceImpl.scala 152) - Resolving location for connection: [McsAssembly-assembly-akka] within 3000 seconds
2018-11-26T12:03:51.309Z INFO  location-service-lib (LocationServiceImpl.scala 144) - Finding location for connection: [McsAssembly-assembly-akka]
Follow command response is : Completed(Id(fd085594-93bc-4a36-bec8-6bad32bd2596))
2018-11-26T12:03:51.332Z INFO  location-service-lib (LocationServiceImpl.scala 152) - Resolving location for connection: [McsAssembly-assembly-akka] within 3000 seconds
2018-11-26T12:03:51.333Z INFO  location-service-lib (LocationServiceImpl.scala 144) - Finding location for connection: [McsAssembly-assembly-akka]
Dummy immediate command Response is : Completed(Id(67f69f02-35c6-4f9c-9ddd-2e535922ae7e))
2018-11-26T12:03:51.339Z INFO  location-service-lib (LocationServiceImpl.scala 152) - Resolving location for connection: [McsAssembly-assembly-akka] within 3000 seconds
2018-11-26T12:03:51.339Z INFO  location-service-lib (LocationServiceImpl.scala 144) - Finding location for connection: [McsAssembly-assembly-akka]
Dummy Long Command Response is : Completed(Id(7daf4152-4490-4ab7-ad6b-cb1a44742297))
 ** Started subscribing Events from Assembly ** 
2018-11-26T12:03:51.361Z INFO  location-service-lib (LocationServiceImpl.scala 152) - Resolving location for connection: [McsAssembly-assembly-akka] within 3000 seconds
2018-11-26T12:03:51.361Z INFO  location-service-lib (LocationServiceImpl.scala 144) - Finding location for connection: [McsAssembly-assembly-akka]
2018-11-26T12:03:51.765Z INFO  location-service-lib (LocationServiceImpl.scala 152) - Resolving location for connection: [EventServer-service-tcp] within 5 seconds
2018-11-26T12:03:51.765Z INFO  location-service-lib (LocationServiceImpl.scala 144) - Finding location for connection: [EventServer-service-tcp]
2018-11-26T12:03:51.794Z INFO  event-service-lib (RedisSubscriber.scala 51) - Subscribing to event keys: Set(tmt.tcs.mcsA.CurrentPosition)
2018-11-26T12:03:51.860Z INFO  event-service-lib (RedisSubscriber.scala 113) - Fetching event key: tmt.tcs.mcsA.CurrentPosition
2018-11-26T12:03:52.063Z INFO  event-service-lib (RedisSubscriber.scala 51) - Subscribing to event keys: Set(tmt.tcs.mcsA.Health)
2018-11-26T12:03:52.072Z INFO  event-service-lib (RedisSubscriber.scala 113) - Fetching event key: tmt.tcs.mcsA.Health
2018-11-26T12:03:52.103Z INFO  event-service-lib (RedisSubscriber.scala 51) - Subscribing to event keys: Set(tmt.tcs.mcs.dummyEvent.DummyEventState)
2018-11-26T12:03:52.104Z INFO  event-service-lib (RedisSubscriber.scala 113) - Fetching event key: tmt.tcs.mcs.dummyEvent.DummyEventState
Health, 1543233832239, 1543233832239, 1543233832239, 1543233832652
Health, 1543233833239, 1543233833239, 1543233833240, 1543233833242
Health, 1543233834239, 1543233834239, 1543233834240, 1543233834241
Health, 1543233835240, 1543233835240, 1543233835240, 1543233835241
Health, 1543233836240, 1543233836240, 1543233836240, 1543233836241
Health, 1543233837240, 1543233837240, 1543233837240, 1543233837241
Health, 1543233838240, 1543233838240, 1543233838240, 1543233838242
Health, 1543233839240, 1543233839240, 1543233839240, 1543233839241
Health, 1543233840240, 1543233840240, 1543233840240, 1543233840244
Health, 1543233841240, 1543233841240, 1543233841240, 1543233841242
Health, 1543233842240, 1543233842240, 1543233842241, 1543233842242
Health, 1543233843240, 1543233843240, 1543233843241, 1543233843242
Health, 1543233844241, 1543233844241, 1543233844241, 1543233844242
Health, 1543233845241, 1543233845241, 1543233845241, 1543233845242
Health, 1543233846241, 1543233846241, 1543233846241, 1543233846242
Health, 1543233847241, 1543233847241, 1543233847241, 1543233847242
Health, 1543233848241, 1543233848241, 1543233848241, 1543233848242
Health, 1543233849241, 1543233849241, 1543233849241, 1543233849242
Health, 1543233850241, 1543233850241, 1543233850241, 1543233850242
Health, 1543233851241, 1543233851241, 1543233851241, 1543233851243
Health, 1543233852241, 1543233852241, 1543233852242, 1543233852242
Health, 1543233853242, 1543233853242, 1543233853242, 1543233853243
Health, 1543233854242, 1543233854242, 1543233854242, 1543233854243
Health, 1543233855242, 1543233855242, 1543233855242, 1543233855243
Health, 1543233856242, 1543233856242, 1543233856242, 1543233856243
Health, 1543233857242, 1543233857242, 1543233857242, 1543233857243
Health, 1543233858242, 1543233858242, 1543233858242, 1543233858243
Health, 1543233859242, 1543233859242, 1543233859242, 1543233859243
Health, 1543233860242, 1543233860242, 1543233860242, 1543233860243
Health, 1543233861242, 1543233861242, 1543233861243, 1543233861243
Health, 1543233862243, 1543233862243, 1543233862243, 1543233862243
Health, 1543233863243, 1543233863243, 1543233863243, 1543233863244
Health, 1543233864243, 1543233864243, 1543233864243, 1543233864244
Health, 1543233865243, 1543233865243, 1543233865243, 1543233865244
Health, 1543233866243, 1543233866243, 1543233866243, 1543233866244
Health, 1543233867243, 1543233867243, 1543233867243, 1543233867244
Health, 1543233868243, 1543233868243, 1543233868243, 1543233868244
Health, 1543233869243, 1543233869243, 1543233869243, 1543233869244
Health, 1543233870243, 1543233870243, 1543233870243, 1543233870244
Health, 1543233871243, 1543233871243, 1543233871244, 1543233871244
Health, 1543233832239, 1543233832239, 1543233832239, 1543233872241
Health, 1543233872243, 1543233872243, 1543233872244, 1543233872244
Health, 1543233833239, 1543233833239, 1543233833240, 1543233873241
Health, 1543233873243, 1543233873243, 1543233873244, 1543233873244
Health, 1543233834239, 1543233834239, 1543233834240, 1543233874242
Health, 1543233874244, 1543233874244, 1543233874244, 1543233874245
Health, 1543233835240, 1543233835240, 1543233835240, 1543233875241
Health, 1543233875244, 1543233875244, 1543233875244, 1543233875245
Health, 1543233876244, 1543233876244, 1543233876244, 1543233876244
Health, 1543233836240, 1543233836240, 1543233836240, 1543233876251
Health, 1543233877244, 1543233877244, 1543233877244, 1543233877245
Health, 1543233837240, 1543233837240, 1543233837240, 1543233877251
Health, 1543233838240, 1543233838240, 1543233838240, 1543233878241
Health, 1543233878244, 1543233878244, 1543233878244, 1543233878245
Health, 1543233839240, 1543233839240, 1543233839240, 1543233879241
Health, 1543233879244, 1543233879244, 1543233879244, 1543233879245
Health, 1543233880244, 1543233880244, 1543233880244, 1543233880245
Health, 1543233840240, 1543233840240, 1543233840240, 1543233880251
Health, 1543233841240, 1543233841240, 1543233841240, 1543233881241
Health, 1543233881244, 1543233881244, 1543233881244, 1543233881245
Health, 1543233882244, 1543233882244, 1543233882244, 1543233882245
Health, 1543233842240, 1543233842240, 1543233842241, 1543233882252
Health, 1543233883244, 1543233883244, 1543233883245, 1543233883245
